controller,action_mode,mode,case_id,control_step,physics_step,contact_time_s,link_a,link_b,contact_force_N,contact_points,self_collision,primary_fall_at_sample,primary_fall_same_control_step,episode_primary_fall,causes_primary_fall,classification,evidence,root_height_m,root_orientation_quat,root_tilt_rad,root_state,joint_position,joint_velocity
model_200,legacy_raw,matrix,3,5,18,0.09,left_ankle_roll_link,unresolved_sensor_net,204.67811584472656,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7988623976707458,"[0.7026511430740356, -0.008524604141712189, 0.01135115697979927, 0.7113929390907288]",0.02839273446885792,"[1.3629366159439087, 1.4080321788787842, 0.7988623976707458, 0.7026511430740356, -0.008524604141712189, 0.01135115697979927, 0.7113929390907288, -0.05430314689874649, 0.17345522344112396, -0.16564972698688507, -0.23333166539669037, -0.18720071017742157, -0.29195457696914673]","[0.2331385463476181, 0.30900028347969055, -0.03254999965429306, 0.1700344979763031, -0.11076302826404572, 0.0068044294603168964, -0.03764715790748596, 0.08708230406045914, -0.01711452566087246, 0.6043360829353333, 0.602181077003479, -0.2716211974620819, -0.3400039076805115, 0.005756962113082409, -0.002680498408153653, 0.02258591167628765, 0.02077857404947281, 0.017040695995092392, -0.0275614932179451, 0.06131885200738907, 0.0014853267930448055, -0.013061518780887127, -0.02913673222064972, 0.6700533628463745, 0.6955975294113159, -0.39299440383911133, -0.3510817289352417, -0.004435199312865734, -0.028286496177315712]","[0.8567083477973938, 0.401865690946579, -1.5255471467971802, -1.5296505689620972, 0.06695544719696045, 0.4720562696456909, 0.4556232988834381, 1.2317028045654297, -0.24275802075862885, 1.0171154737472534, -0.06845352053642273, 1.4719256162643433, 0.8601062297821045, 0.7789652347564697, 1.5186597108840942, -0.15067583322525024, -0.049007199704647064, 0.01879049651324749, -0.580541729927063, 0.4047718048095703, 0.6169317960739136, -0.09241379797458649, -0.3634468913078308, 0.9929376840591431, 1.8489338159561157, -1.225846290588379, -1.4055427312850952, -0.1787625551223755, 0.02980102226138115]"
model_200,legacy_raw,matrix,3,5,18,0.09,right_ankle_roll_link,unresolved_sensor_net,172.7498321533203,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7988623976707458,"[0.7026511430740356, -0.008524604141712189, 0.01135115697979927, 0.7113929390907288]",0.02839273446885792,"[1.3629366159439087, 1.4080321788787842, 0.7988623976707458, 0.7026511430740356, -0.008524604141712189, 0.01135115697979927, 0.7113929390907288, -0.05430314689874649, 0.17345522344112396, -0.16564972698688507, -0.23333166539669037, -0.18720071017742157, -0.29195457696914673]","[0.2331385463476181, 0.30900028347969055, -0.03254999965429306, 0.1700344979763031, -0.11076302826404572, 0.0068044294603168964, -0.03764715790748596, 0.08708230406045914, -0.01711452566087246, 0.6043360829353333, 0.602181077003479, -0.2716211974620819, -0.3400039076805115, 0.005756962113082409, -0.002680498408153653, 0.02258591167628765, 0.02077857404947281, 0.017040695995092392, -0.0275614932179451, 0.06131885200738907, 0.0014853267930448055, -0.013061518780887127, -0.02913673222064972, 0.6700533628463745, 0.6955975294113159, -0.39299440383911133, -0.3510817289352417, -0.004435199312865734, -0.028286496177315712]","[0.8567083477973938, 0.401865690946579, -1.5255471467971802, -1.5296505689620972, 0.06695544719696045, 0.4720562696456909, 0.4556232988834381, 1.2317028045654297, -0.24275802075862885, 1.0171154737472534, -0.06845352053642273, 1.4719256162643433, 0.8601062297821045, 0.7789652347564697, 1.5186597108840942, -0.15067583322525024, -0.049007199704647064, 0.01879049651324749, -0.580541729927063, 0.4047718048095703, 0.6169317960739136, -0.09241379797458649, -0.3634468913078308, 0.9929376840591431, 1.8489338159561157, -1.225846290588379, -1.4055427312850952, -0.1787625551223755, 0.02980102226138115]"
model_200,legacy_raw,matrix,4,5,18,0.09,left_ankle_roll_link,unresolved_sensor_net,216.13352966308594,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7946906089782715,"[0.6745390892028809, 0.0025599149521440268, -0.0102506959810853, 0.738163411617279]",0.021132312166062702,"[-0.9624469876289368, -1.513657808303833, 0.7946906089782715, 0.6745390892028809, 0.0025599149521440268, -0.0102506959810853, 0.738163411617279, -0.41767141222953796, -0.25285255908966064, -0.1783553957939148, 0.4138941764831543, -0.2758459746837616, -0.42306408286094666]","[0.2581526041030884, 0.23998036980628967, -0.05006266385316849, 0.1973288506269455, -0.08594183623790741, 0.010586895048618317, -0.030047882348299026, 0.11532431095838547, -0.02006012387573719, 0.6105311512947083, 0.6562203168869019, -0.27292072772979736, -0.3279167711734772, 0.02032133936882019, 0.01839955896139145, 0.00852839183062315, 0.003274817019701004, 0.027102764695882797, -0.016153115779161453, 0.05839648097753525, 0.012548504397273064, -0.011643629521131516, -0.02986074611544609, 0.7178483605384827, 0.7085867524147034, -0.37757766246795654, -0.31297406554222107, 0.02106047421693802, 0.0036195474676787853]","[0.8177607655525208, 0.2586570680141449, -1.2672779560089111, -1.5795272588729858, 0.6395077109336853, 0.577294111251831, 0.6917113661766052, -0.4332294762134552, -0.13024570047855377, 1.322873830795288, -0.5620107054710388, 1.434374213218689, 0.8812224864959717, 1.2652477025985718, 0.42894524335861206, -0.5601324439048767, -0.4449830949306488, 0.16590343415737152, -1.1623241901397705, 0.8750775456428528, 0.9734840393066406, -0.0802658274769783, -1.517370581626892, 1.0068408250808716, 1.7087843418121338, -0.8215519189834595, -0.9731689691543579, 0.6208306550979614, 0.7217355966567993]"
model_200,legacy_raw,matrix,4,5,18,0.09,right_ankle_roll_link,unresolved_sensor_net,160.6033935546875,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7946906089782715,"[0.6745390892028809, 0.0025599149521440268, -0.0102506959810853, 0.738163411617279]",0.021132312166062702,"[-0.9624469876289368, -1.513657808303833, 0.7946906089782715, 0.6745390892028809, 0.0025599149521440268, -0.0102506959810853, 0.738163411617279, -0.41767141222953796, -0.25285255908966064, -0.1783553957939148, 0.4138941764831543, -0.2758459746837616, -0.42306408286094666]","[0.2581526041030884, 0.23998036980628967, -0.05006266385316849, 0.1973288506269455, -0.08594183623790741, 0.010586895048618317, -0.030047882348299026, 0.11532431095838547, -0.02006012387573719, 0.6105311512947083, 0.6562203168869019, -0.27292072772979736, -0.3279167711734772, 0.02032133936882019, 0.01839955896139145, 0.00852839183062315, 0.003274817019701004, 0.027102764695882797, -0.016153115779161453, 0.05839648097753525, 0.012548504397273064, -0.011643629521131516, -0.02986074611544609, 0.7178483605384827, 0.7085867524147034, -0.37757766246795654, -0.31297406554222107, 0.02106047421693802, 0.0036195474676787853]","[0.8177607655525208, 0.2586570680141449, -1.2672779560089111, -1.5795272588729858, 0.6395077109336853, 0.577294111251831, 0.6917113661766052, -0.4332294762134552, -0.13024570047855377, 1.322873830795288, -0.5620107054710388, 1.434374213218689, 0.8812224864959717, 1.2652477025985718, 0.42894524335861206, -0.5601324439048767, -0.4449830949306488, 0.16590343415737152, -1.1623241901397705, 0.8750775456428528, 0.9734840393066406, -0.0802658274769783, -1.517370581626892, 1.0068408250808716, 1.7087843418121338, -0.8215519189834595, -0.9731689691543579, 0.6208306550979614, 0.7217355966567993]"
model_200,legacy_raw,matrix,5,5,18,0.09,left_ankle_roll_link,unresolved_sensor_net,236.6710662841797,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7977820634841919,"[0.8610228896141052, -0.04511984810233116, 0.004427242558449507, -0.5065414309501648]",0.09070427439237075,"[-1.3150546550750732, 1.2747762203216553, 0.7977820634841919, 0.8610228896141052, -0.04511984810233116, 0.004427242558449507, -0.5065414309501648, -0.43369266390800476, 0.36830034852027893, -0.39745044708251953, -1.2115954160690308, 0.9228515625, -0.7577927112579346]","[0.2739182114601135, 0.27194511890411377, -0.018615344539284706, 0.17844921350479126, -0.07810448855161667, 0.08693714439868927, -0.049081530421972275, 0.11266670376062393, -0.054451681673526764, 0.5853469371795654, 0.6916157007217407, -0.23141884803771973, -0.27038171887397766, 0.025265701115131378, 0.0525696761906147, 0.023638008162379265, 0.0049887606874108315, 0.009435330517590046, -0.03779168054461479, 0.07725247740745544, 0.010967222973704338, -0.012805755250155926, -0.053338583558797836, 0.6799872517585754, 0.7267948389053345, -0.39127442240715027, -0.3782801926136017, 0.005628298502415419, -0.042275842279195786]","[1.0119993686676025, -0.6041523814201355, -1.3690732717514038, -1.0555940866470337, 1.8742601871490479, 3.126180410385132, 0.5474892854690552, 1.890273928642273, -0.9060922265052795, 1.9202640056610107, 1.5770604610443115, 1.4038373231887817, 1.831696629524231, 0.763502299785614, 2.028888702392578, -0.46961578726768494, -0.6710281372070312, -0.05063141509890556, -0.23363426327705383, 1.7822978496551514, 1.3048906326293945, -0.07217410206794739, -0.04443797469139099, 1.216138482093811, -0.07032094895839691, -0.6338788866996765, -4.2406697273254395, -0.5486505627632141, 0.07241176813840866]"
model_200,legacy_raw,matrix,5,5,18,0.09,right_ankle_roll_link,unresolved_sensor_net,67.61549377441406,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7977820634841919,"[0.8610228896141052, -0.04511984810233116, 0.004427242558449507, -0.5065414309501648]",0.09070427439237075,"[-1.3150546550750732, 1.2747762203216553, 0.7977820634841919, 0.8610228896141052, -0.04511984810233116, 0.004427242558449507, -0.5065414309501648, -0.43369266390800476, 0.36830034852027893, -0.39745044708251953, -1.2115954160690308, 0.9228515625, -0.7577927112579346]","[0.2739182114601135, 0.27194511890411377, -0.018615344539284706, 0.17844921350479126, -0.07810448855161667, 0.08693714439868927, -0.049081530421972275, 0.11266670376062393, -0.054451681673526764, 0.5853469371795654, 0.6916157007217407, -0.23141884803771973, -0.27038171887397766, 0.025265701115131378, 0.0525696761906147, 0.023638008162379265, 0.0049887606874108315, 0.009435330517590046, -0.03779168054461479, 0.07725247740745544, 0.010967222973704338, -0.012805755250155926, -0.053338583558797836, 0.6799872517585754, 0.7267948389053345, -0.39127442240715027, -0.3782801926136017, 0.005628298502415419, -0.042275842279195786]","[1.0119993686676025, -0.6041523814201355, -1.3690732717514038, -1.0555940866470337, 1.8742601871490479, 3.126180410385132, 0.5474892854690552, 1.890273928642273, -0.9060922265052795, 1.9202640056610107, 1.5770604610443115, 1.4038373231887817, 1.831696629524231, 0.763502299785614, 2.028888702392578, -0.46961578726768494, -0.6710281372070312, -0.05063141509890556, -0.23363426327705383, 1.7822978496551514, 1.3048906326293945, -0.07217410206794739, -0.04443797469139099, 1.216138482093811, -0.07032094895839691, -0.6338788866996765, -4.2406697273254395, -0.5486505627632141, 0.07241176813840866]"
model_200,legacy_raw,matrix,6,5,18,0.09,left_ankle_roll_link,unresolved_sensor_net,211.26876831054688,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7924255132675171,"[0.9811407923698425, -0.007872014306485653, -0.0005940884002484381, -0.19313272833824158]",0.015788343879065244,"[-3.2454497814178467, -1.5758622884750366, 0.7924255132675171, 0.9811407923698425, -0.007872014306485653, -0.0005940884002484381, -0.19313272833824158, 0.07599836587905884, -0.2616851031780243, -0.16878727078437805, -0.19569125771522522, 0.2696518898010254, 0.5680820345878601]","[0.2599996030330658, 0.2896443009376526, 0.030288811773061752, 0.2084718495607376, -0.08732889592647552, 0.013670728541910648, -0.03951864689588547, 0.07102698087692261, -0.027784766629338264, 0.5885406732559204, 0.6448513269424438, -0.3935890197753906, -0.38401326537132263, 0.006461059208959341, -0.026128778234124184, 0.03131284937262535, 0.02179741859436035, 0.030035702511668205, 0.009634067304432392, 0.04209117591381073, -0.01795344613492489, -0.006804168689996004, 0.010717556811869144, 0.746414840221405, 0.7409085035324097, -0.37818461656570435, -0.38314974308013916, -0.0028986220713704824, -0.025641627609729767]","[-0.18390841782093048, 0.9352920651435852, -0.2219487726688385, -0.8802593350410461, 1.6984353065490723, 0.5541159510612488, 0.25423669815063477, 1.065438151359558, -0.35531097650527954, 0.20999787747859955, 1.1135644912719727, -0.31013748049736023, -0.46787819266319275, 0.6367974877357483, 0.1757732629776001, 0.03909796476364136, 0.027132965624332428, 0.2820979654788971, 0.29403162002563477, -0.24886102974414825, -0.2276080697774887, -0.03310282900929451, 0.1309545487165451, 1.1874022483825684, 1.6939162015914917, -0.8070502281188965, -1.1900149583816528, -0.37512490153312683, -0.3990326523780823]"
model_200,legacy_raw,matrix,6,5,18,0.09,right_ankle_roll_link,unresolved_sensor_net,221.31851196289062,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7924255132675171,"[0.9811407923698425, -0.007872014306485653, -0.0005940884002484381, -0.19313272833824158]",0.015788343879065244,"[-3.2454497814178467, -1.5758622884750366, 0.7924255132675171, 0.9811407923698425, -0.007872014306485653, -0.0005940884002484381, -0.19313272833824158, 0.07599836587905884, -0.2616851031780243, -0.16878727078437805, -0.19569125771522522, 0.2696518898010254, 0.5680820345878601]","[0.2599996030330658, 0.2896443009376526, 0.030288811773061752, 0.2084718495607376, -0.08732889592647552, 0.013670728541910648, -0.03951864689588547, 0.07102698087692261, -0.027784766629338264, 0.5885406732559204, 0.6448513269424438, -0.3935890197753906, -0.38401326537132263, 0.006461059208959341, -0.026128778234124184, 0.03131284937262535, 0.02179741859436035, 0.030035702511668205, 0.009634067304432392, 0.04209117591381073, -0.01795344613492489, -0.006804168689996004, 0.010717556811869144, 0.746414840221405, 0.7409085035324097, -0.37818461656570435, -0.38314974308013916, -0.0028986220713704824, -0.025641627609729767]","[-0.18390841782093048, 0.9352920651435852, -0.2219487726688385, -0.8802593350410461, 1.6984353065490723, 0.5541159510612488, 0.25423669815063477, 1.065438151359558, -0.35531097650527954, 0.20999787747859955, 1.1135644912719727, -0.31013748049736023, -0.46787819266319275, 0.6367974877357483, 0.1757732629776001, 0.03909796476364136, 0.027132965624332428, 0.2820979654788971, 0.29403162002563477, -0.24886102974414825, -0.2276080697774887, -0.03310282900929451, 0.1309545487165451, 1.1874022483825684, 1.6939162015914917, -0.8070502281188965, -1.1900149583816528, -0.37512490153312683, -0.3990326523780823]"
model_200,legacy_raw,matrix,7,5,18,0.09,left_ankle_roll_link,unresolved_sensor_net,182.69082641601562,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7907543778419495,"[0.42727744579315186, -0.013054261915385723, -0.021105829626321793, -0.9037798643112183]",0.04963835064067644,"[-3.542177438735962, 1.4316405057907104, 0.7907543778419495, 0.42727744579315186, -0.013054261915385723, -0.021105829626321793, -0.9037798643112183, -0.06999745965003967, 0.44570884108543396, -0.2553871273994446, -0.2057492882013321, -0.4716593325138092, -0.6865283846855164]","[0.3025418519973755, 0.25401976704597473, 0.04734823480248451, 0.2276175320148468, -0.07656863331794739, -0.011486060917377472, -0.05320217087864876, -0.031254809349775314, 0.04769973084330559, 0.5950937271118164, 0.6371763944625854, -0.36763325333595276, -0.31828445196151733, -0.04874109849333763, -0.08737802505493164, 0.03211952745914459, 0.014688991010189056, 0.02993052825331688, 0.016819987446069717, 0.03713703155517578, -0.01852376200258732, -0.001184533815830946, 0.013391245156526566, 0.7406169176101685, 0.7660518884658813, -0.3763534724712372, -0.4534209966659546, -0.02413972280919552, -0.034362081438302994]","[1.5753449201583862, 0.2884868085384369, 0.3447045385837555, -0.48201191425323486, 1.6560616493225098, -0.5644128918647766, -0.0994657427072525, -0.9785844087600708, 0.31864282488822937, -0.0827324315905571, -0.24129357933998108, -2.0858259201049805, -2.1331541538238525, 0.0112712187692523, -0.7348440289497375, 0.6137338280677795, 0.6750125288963318, 0.25611358880996704, 0.1750006228685379, 0.048594094812870026, 0.1671130359172821, 0.04329131916165352, 0.2344510704278946, 2.1385364532470703, 1.9359824657440186, -0.49815720319747925, -0.09205172210931778, -0.519322395324707, -1.7733802795410156]"
model_200,legacy_raw,matrix,7,5,18,0.09,right_ankle_roll_link,unresolved_sensor_net,438.42437744140625,[],,False,False,True,not_established,unconfirmed,"net force; pair rows are separate, not assumed exhaustive",0.7907543778419495,"[0.42727744579315186, -0.013054261915385723, -0.021105829626321793, -0.9037798643112183]",0.04963835064067644,"[-3.542177438735962, 1.4316405057907104, 0.7907543778419495, 0.42727744579315186, -0.013054261915385723, -0.021105829626321793, -0.9037798643112183, -0.06999745965003967, 0.44570884108543396, -0.2553871273994446, -0.2057492882013321, -0.4716593325138092, -0.6865283846855164]","[0.3025418519973755, 0.25401976704597473, 0.04734823480248451, 0.2276175320148468, -0.07656863331794739, -0.011486060917377472, -0.05320217087864876, -0.031254809349775314, 0.04769973084330559, 0.5950937271118164, 0.6371763944625854, -0.36763325333595276, -0.31828445196151733, -0.04874109849333763, -0.08737802505493164, 0.03211952745914459, 0.014688991010189056, 0.02993052825331688, 0.016819987446069717, 0.03713703155517578, -0.01852376200258732, -0.001184533815830946, 0.013391245156526566, 0.7406169176101685, 0.7660518884658813, -0.3763534724712372, -0.4534209966659546, -0.02413972280919552, -0.034362081438302994]","[1.5753449201583862, 0.2884868085384369, 0.3447045385837555, -0.48201191425323486, 1.6560616493225098, -0.5644128918647766, -0.0994657427072525, -0.9785844087600708, 0.31864282488822937, -0.0827324315905571, -0.24129357933998108, -2.0858259201049805, -2.1331541538238525, 0.0112712187692523, -0.7348440289497375, 0.6137338280677795, 0.6750125288963318, 0.25611358880996704, 0.1750006228685379, 0.048594094812870026, 0.1671130359172821, 0.04329131916165352, 0.2344510704278946, 2.1385364532470703, 1.9359824657440186, -0.49815720319747925, -0.09205172210931778, -0.519322395324707, -1.7733802795410156]"
model_200,legacy_raw,matrix,0,5,19,0.095,left_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,108.05332946777344,"[[3.472567319869995, -0.7978283762931824, -2.140585274901241e-05], [3.515191078186035, -0.8576290011405945, 0.0023323860950767994], [3.5138814449310303, -0.8681767582893372, 0.0005014563212171197], [3.5077507495880127, -0.8763243556022644, 0.0006939281011000276], [3.498958110809326, -0.8814867734909058, 0.0008753599831834435], [3.4883291721343994, -0.881587028503418, 0.0030053486116230488], [3.433767080307007, -0.8324344158172607, 0.0009511910611763597], [3.505850076675415, -0.835141122341156, 0.00011795260070357472], [3.404026985168457, -0.7330043911933899, 0.001865654718130827], [3.3927323818206787, -0.7323583960533142, -7.2097031988960225e-06], [3.383939266204834, -0.7375208735466003, 0.0001741243904689327], [3.3778090476989746, -0.7456684112548828, 0.00036669394467025995], [3.3771650791168213, -0.7569624185562134, 0.0025386172346770763], [3.4670498371124268, -0.8697471618652344, 0.0010905504459515214]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.7982867360115051,"[0.9202916026115417, 0.0317809171974659, 0.027032362297177315, -0.3890019953250885]",0.0834696232374805,"[3.3078126907348633, -0.7934734225273132, 0.7982867360115051, 0.9202916026115417, 0.0317809171974659, 0.027032362297177315, -0.3890019953250885, 0.7660793662071228, -0.08109461516141891, -0.12202731519937515, 1.6224989891052246, 1.383345365524292, 0.8491978049278259]","[0.27767443656921387, 0.3318513035774231, 0.08658138662576675, 0.12930035591125488, -0.21386180818080902, -0.07909514755010605, -0.038069166243076324, 0.0031749459449201822, -0.01299972552806139, 0.4594866633415222, 0.5230128765106201, -0.6172496676445007, -0.4600556194782257, 0.028039541095495224, -0.014593163505196571, -0.018305890262126923, 0.0002815033949445933, 0.025440474972128868, 0.026343688368797302, -0.03754345700144768, -0.06309553235769272, -0.008125893771648407, 0.012594004161655903, 0.6664119958877563, 0.6300244331359863, -0.2105729579925537, -0.32955202460289, 0.01735943928360939, 0.017139334231615067]","[1.3794529438018799, 0.8891432881355286, 0.9919338226318359, -1.0949406623840332, -0.00858669076114893, -0.8414171934127808, -0.41637033224105835, -0.09840145707130432, -0.6031932234764099, -1.9085298776626587, -0.08280748128890991, -3.8541018962860107, -3.1134843826293945, 0.6205560564994812, 0.028431670740246773, -0.2576085031032562, -0.14472696185112, -0.016042305156588554, 0.5686882138252258, -0.4739244282245636, -0.5043672919273376, -0.11636338382959366, 0.04698702320456505, 0.5371618866920471, -0.7164055109024048, 0.20163820683956146, 0.8162935972213745, 0.4885067939758301, 0.7061436176300049]"
model_200,legacy_raw,matrix,0,5,19,0.095,right_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,276.96630859375,"[[3.2559893131256104, -0.8911529779434204, 0.00014779031334910542], [3.297712802886963, -0.9515862464904785, 0.002146549988538027], [3.2962443828582764, -0.9621145129203796, 0.00012364577560219914], [3.289991855621338, -0.9701709151268005, 9.325765131507069e-05], [3.2811219692230225, -0.975202739238739, 6.115403084550053e-05], [3.2704920768737793, -0.9751450419425964, 0.0020338627509772778], [3.216670513153076, -0.9251823425292969, -1.523118498880649e-05], [3.288710117340088, -0.928959846496582, 0.00016386400966439396], [3.1884255409240723, -0.8253114223480225, 0.0020920666866004467], [3.177140951156616, -0.824497640132904, 6.410539208445698e-05], [3.168271064758301, -0.8295294642448425, 3.257639764342457e-05], [3.1620187759399414, -0.8375858664512634, 1.9498540950735332e-06], [3.1612048149108887, -0.8488702178001404, 0.0019793794490396976], [3.2493913173675537, -0.9629892110824585, 8.42511667542567e-07]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.7982867360115051,"[0.9202916026115417, 0.0317809171974659, 0.027032362297177315, -0.3890019953250885]",0.0834696232374805,"[3.3078126907348633, -0.7934734225273132, 0.7982867360115051, 0.9202916026115417, 0.0317809171974659, 0.027032362297177315, -0.3890019953250885, 0.7660793662071228, -0.08109461516141891, -0.12202731519937515, 1.6224989891052246, 1.383345365524292, 0.8491978049278259]","[0.27767443656921387, 0.3318513035774231, 0.08658138662576675, 0.12930035591125488, -0.21386180818080902, -0.07909514755010605, -0.038069166243076324, 0.0031749459449201822, -0.01299972552806139, 0.4594866633415222, 0.5230128765106201, -0.6172496676445007, -0.4600556194782257, 0.028039541095495224, -0.014593163505196571, -0.018305890262126923, 0.0002815033949445933, 0.025440474972128868, 0.026343688368797302, -0.03754345700144768, -0.06309553235769272, -0.008125893771648407, 0.012594004161655903, 0.6664119958877563, 0.6300244331359863, -0.2105729579925537, -0.32955202460289, 0.01735943928360939, 0.017139334231615067]","[1.3794529438018799, 0.8891432881355286, 0.9919338226318359, -1.0949406623840332, -0.00858669076114893, -0.8414171934127808, -0.41637033224105835, -0.09840145707130432, -0.6031932234764099, -1.9085298776626587, -0.08280748128890991, -3.8541018962860107, -3.1134843826293945, 0.6205560564994812, 0.028431670740246773, -0.2576085031032562, -0.14472696185112, -0.016042305156588554, 0.5686882138252258, -0.4739244282245636, -0.5043672919273376, -0.11636338382959366, 0.04698702320456505, 0.5371618866920471, -0.7164055109024048, 0.20163820683956146, 0.8162935972213745, 0.4885067939758301, 0.7061436176300049]"
model_200,legacy_raw,matrix,1,5,19,0.095,left_ankle_roll_link,/World/ground/terrain/GroundPlane/CollisionPlane,178.43490600585938,"[[4.1517486572265625, 1.5999289751052856, -1.3651661902258638e-05], [4.214358329772949, 1.5615488290786743, 0.0019866651855409145], [4.217276096343994, 1.5513269901275635, -1.2852587133238558e-05], [4.214818954467773, 1.5414295196533203, -1.1692159205267671e-05], [4.208743572235107, 1.5332385301589966, -1.0514036148379091e-05], [4.198999404907227, 1.5289896726608276, 0.001989975105971098], [4.129563331604004, 1.5528991222381592, -8.697025805304293e-06], [4.047961235046387, 1.6002386808395386, 0.0019906884990632534], [4.1747846603393555, 1.531567096710205, -9.48864999372745e-06], [4.196969985961914, 1.5785969495773315, -1.444421741325641e-05], [4.063320159912109, 1.6327978372573853, 0.00198737857863307], [4.052671909332275, 1.6289756298065186, -1.2013465493510012e-05], [4.046596527099609, 1.6207847595214844, -1.1172481208632234e-05], [4.044139385223389, 1.6108871698379517, -1.0012053280661348e-05]]",False,False,False,True,not_established,robot_ground_contact,PhysX filtered contact matrix (normal force),0.7939070463180542,"[0.9799562692642212, -0.011837536469101906, 0.018267149105668068, -0.19801966845989227]",0.04353857967094256,"[4.026788234710693, 1.4731329679489136, 0.7939070463180542, 0.9799562692642212, -0.011837536469101906, 0.018267149105668068, -0.19801966845989227, -0.44641295075416565, -0.4438900649547577, -0.2106989473104477, -0.1935252994298935, 0.3655541241168976, 0.09006555378437042]","[0.24157440662384033, 0.20903341472148895, -0.046188611537218094, 0.1859593689441681, -0.025761855766177177, 0.0649435743689537, -0.0747964158654213, 0.15053457021713257, -0.07077960669994354, 0.6253851056098938, 0.7163822054862976, -0.3094311058521271, -0.2577233910560608, 0.022760659456253052, 0.05468808859586716, 0.013221056200563908, 0.008159670047461987, 0.011932563036680222, -0.004289589822292328, 0.02393060177564621, 0.009454558603465557, -0.007960358634591103, -0.007800229825079441, 0.6885486245155334, 0.7463937997817993, -0.36541369557380676, -0.4756951332092285, -0.03575862944126129, -0.03843654319643974]","[0.11798073351383209, 1.2175673246383667, -2.3484342098236084, -1.2838499546051025, 4.086137771606445, 0.8641737699508667, -0.7148098945617676, 2.4444117546081543, -0.7024719715118408, 2.6657259464263916, 3.790125846862793, 1.8371996879577637, 1.094985842704773, 1.0483825206756592, 0.9590092301368713, 0.5031638741493225, 0.5194091796875, 0.16571924090385437, 0.3349926173686981, 0.25258103013038635, 0.2692360281944275, -0.01941673830151558, -0.23582497239112854, 0.8153298497200012, 2.1081855297088623, -0.5852344632148743, -1.1620241403579712, -1.0030298233032227, -1.2679190635681152]"
